time,band,spatial_ref,precipitation,SPI_3,SPI_6
2015-02-01,1,0,8.260009,-3.09,-0.9645458113935172
2015-03-01,1,0,39.480114,-1.7784928094568602,-1.7378795168408332
2015-04-01,1,0,85.664894,-0.9436982915949572,-1.943843409357461
2015-05-01,1,0,131.32832,-0.4261204167309716,-1.4614076470995518
2015-06-01,1,0,88.727325,0.012996868095481182,-1.171281393162681
2015-07-01,1,0,107.89001,0.56075776964819,-0.765542407168706
2015-08-01,1,0,133.83475,1.0091274849389544,0.542569868760594
2015-09-01,1,0,111.12149,1.306325428084777,1.0686324695160665
2015-10-01,1,0,101.64856,1.448775363105341,1.3876513434750741
2015-11-01,1,0,58.387497,1.038232120151434,1.380280492169319
2015-12-01,1,0,18.696823,0.20564856798804357,1.1656716734214108
2016-01-01,1,0,9.667945,-1.5749563210332647,0.6635201296447517
2016-02-01,1,0,13.672921,-2.4270573239321656,-0.8351521304669673
2016-03-01,1,0,29.615332,-1.7913340447339734,-1.6752958874779322
2016-04-01,1,0,130.36554,-0.609419895816641,-1.3163150606317642
2016-05-01,1,0,133.79994,-0.11221438501563828,-1.083610270693457
2016-06-01,1,0,93.73568,0.47416247014308177,-0.8528273100829125
2016-07-01,1,0,155.78052,0.9452294461116743,-0.07610165597697639
2016-08-01,1,0,137.58308,1.3069662122335677,1.2858169777279866
2016-09-01,1,0,89.96143,1.4404085273412472,1.4663873170684825
2016-10-01,1,0,59.935295,1.1678827820153734,1.3720325649901017
2016-11-01,1,0,26.467823,0.4444136132497296,1.2181879678950276
2016-12-01,1,0,7.922478,-0.804618049288433,0.9179522155831884
2017-01-01,1,0,5.5931683,-2.7452941277599496,-0.07222613467560351
2017-03-01,1,0,44.390892,-2.0565705165300554,-1.7646690621359111
2017-04-01,1,0,70.00567,-0.9282213023312605,-1.8562092958323295
2017-05-01,1,0,129.24202,-0.1393577113186252,-1.1526739616289519
2017-06-01,1,0,72.37075,-0.2951870322050945,-1.1215919367336462
2017-07-01,1,0,157.4612,0.48399843958824945,-0.47056354641387427
2017-08-01,1,0,183.15742,1.1365286956247418,0.5625733432778838
2017-09-01,1,0,142.59479,1.7548329807078147,1.8248565961814542
2017-10-01,1,0,96.99458,1.6043487291283083,1.6512946223135836
2017-11-01,1,0,36.161613,1.1079506069488243,1.446184216329241
2017-12-01,1,0,4.1217523,0.1368513415061032,1.4580938764923148
2018-01-01,1,0,5.155042,-1.748425784307785,0.8726349752493352
2018-02-01,1,0,28.14524,-2.835138347151869,-0.18318635855961873
2018-03-01,1,0,57.77095,-1.4794861478917487,-1.8427303665348354
2018-04-01,1,0,166.47113,0.04907874999075455,-1.0631115307683752
2018-05-01,1,0,116.250175,0.37794402350641204,-0.5706841129509694
2018-06-01,1,0,114.737976,0.639100269251823,-0.28358708158059676
2018-07-01,1,0,127.29515,0.47736970593485895,0.1734753002864369
2018-08-01,1,0,161.40135,1.0759280279881844,1.0712432539541497
2018-09-01,1,0,102.89267,1.3293549677738516,2.0626955565001968
2018-10-01,1,0,76.91675,1.2532309711203697,1.2693735746350059
2018-11-01,1,0,38.89033,0.7905737523391837,1.1643190167952195
2018-12-01,1,0,9.395796,0.03002487076200434,1.0099869476172152
2019-01-01,1,0,4.8670382,-1.5612407607479568,0.49684970581991583
2019-02-01,1,0,16.170126,-3.09,-0.7276645904107565
2019-03-01,1,0,36.911396,-2.055698383348014,-2.49121029758934
2019-04-01,1,0,82.175026,-0.7851183988181372,-2.1464322237498377
2019-05-01,1,0,120.10779,-0.16621049497216867,-1.2501348605254674
2019-06-01,1,0,132.80415,0.20545188130328265,-0.7591489351873022
2019-07-01,1,0,153.2784,0.862830676677397,-0.1521561381604822
2019-08-01,1,0,153.06921,1.2979731594422188,0.6930844312506541
2019-09-01,1,0,133.91806,1.5623281570688552,1.9683119685782735
2019-10-01,1,0,171.53337,1.7451399358158628,2.010605145083755
2019-11-01,1,0,89.36996,1.6565160970442603,2.0054515360562233
2019-12-01,1,0,25.781803,1.12199530756615,1.8709397365503313
2020-01-01,1,0,14.846081,-0.3229813938081526,1.4102921076290462
2020-02-01,1,0,17.347467,-2.2132167409093118,0.7852298043871839
2020-03-01,1,0,72.47369,-1.2877045299327894,-0.06160525577406045
2020-04-01,1,0,144.45122,-0.059274343536005955,-0.5368104456015533
2020-05-01,1,0,105.295395,0.288705477589195,-0.5579186536762327
2020-06-01,1,0,93.26746,0.2633796721233677,-0.47845757129279265
2020-07-01,1,0,166.98772,0.5379376855371341,0.12413806341195444
2020-08-01,1,0,188.7822,1.3573670250296919,1.2224023247588864
2020-09-01,1,0,127.56308,1.7553538164828133,2.3144962946242873
2020-10-01,1,0,76.43513,1.4806483327210596,1.5450725860593395
2020-11-01,1,0,26.349037,0.8593324094924001,1.4076798139283855
2020-12-01,1,0,10.360333,-0.08390611219667024,1.3588622455604906
2021-01-01,1,0,7.015588,-1.7931692279498326,0.7164868141210379
2021-02-01,1,0,15.1697235,-3.020098114037779,-0.6032538172379189
2021-03-01,1,0,23.830425,-2.3253002330593917,-2.8829637319175125
2021-04-01,1,0,94.680275,-0.7993412961259077,-2.2784145597147685
2021-05-01,1,0,133.92723,-0.08716030807500359,-1.14337406408502
2021-06-01,1,0,79.27255,-0.0006038302609165161,-0.9772064053934018
2021-07-01,1,0,168.36424,0.668654853867291,-0.2827054495322831
2021-08-01,1,0,151.66498,1.0494298621842362,0.5328069148827154
2021-09-01,1,0,122.5297,1.5728959953105508,1.7938202271152597
2021-10-01,1,0,73.6466,1.283623618242459,1.411323931395457
2021-11-01,1,0,20.941963,0.7810573299499272,1.13925043558434
2021-12-01,1,0,10.205544,-0.16778539392422523,1.1476166446073286
2022-01-01,1,0,20.134462,-1.6046927325929545,0.5224034668545562
2022-02-01,1,0,12.3288145,-2.6556910273097833,-0.6309373834879615
2022-03-01,1,0,33.491707,-1.897553320382515,-2.6888075393385775
2022-04-01,1,0,69.35366,-0.9760574690497684,-2.4157320144992314
2022-05-01,1,0,66.002304,-0.6462443602585036,-1.6981565117368254
2022-06-01,1,0,105.13866,-0.5700980030365836,-1.265364678939444
2022-07-01,1,0,147.82848,0.13476389420229667,-0.7177431315541998
2022-08-01,1,0,155.65881,1.1089676551859693,0.06116803984569311
2022-09-01,1,0,113.500656,1.4530530218412614,1.10735910924593
2022-10-01,1,0,87.30241,1.3226002551560485,1.152303076910992
2022-11-01,1,0,23.524792,0.8240848796402472,1.2113818484330983
2022-12-01,1,0,14.102007,0.02752421626460049,1.1235048657201276
2023-01-01,1,0,8.308051,-1.7356977356148469,0.5398633940229829
2023-02-01,1,0,9.086631,-3.062645472703181,-0.6665884419133293
2023-03-01,1,0,134.33315,-0.7371473765319805,-1.2425512229800297
2023-04-01,1,0,131.26797,0.17549318337822348,-0.8742068522101085
2023-05-01,1,0,121.31462,0.5912789285641914,-0.35145353505088206
2023-06-01,1,0,105.96391,0.37435777501472756,-0.1843391826009329
2023-07-01,1,0,138.08446,0.5363843238142159,0.3042379986756195
2023-08-01,1,0,123.86709,0.8421422700646829,1.1319798055898613
2023-09-01,1,0,128.27269,1.3225659720403242,1.782003026875974
2023-10-01,1,0,134.11671,1.452949406000653,1.5143357882863915
2023-11-01,1,0,124.48398,1.623390458800884,1.7089650393176943
2023-12-01,1,0,10.745704,1.0282654488717593,1.6144910725613901
2024-01-01,1,0,14.286656,-0.09740305049065687,1.1842445528747059
2024-02-01,1,0,27.896986,-2.3482341320896376,0.704264706161548
2024-03-01,1,0,54.365097,-1.3998814834659155,-0.30109004787362287
2024-04-01,1,0,118.76512,-0.2739809690572453,-0.6397899160976342
2024-05-01,1,0,108.877205,0.0796979992066996,-0.8217373934114213
2024-06-01,1,0,94.69784,0.11035998810307228,-0.6232228806335316
2024-07-01,1,0,182.6733,0.7062094018762648,0.0663222193510444
2024-08-01,1,0,175.55186,1.3804831036251581,1.0206956764599928
2024-09-01,1,0,100.259995,1.6453613194119778,2.0061545938084677
2024-10-01,1,0,121.252144,1.4986805363512212,1.6579701264625177
2024-11-01,1,0,45.13645,1.0603200139822981,1.5707585021722077
2024-12-01,1,0,5.228729,0.40965536344776377,1.497124651204944
2025-01-01,1,0,5.2658253,-1.5054029043271597,0.7971731171240979
2025-02-01,1,0,9.241715,-3.09,-0.4007637197475482
2025-03-01,1,0,64.16105,-1.67357723119816,-1.5602398920027203
2025-04-01,1,0,82.41804,-0.6094843335763824,-1.8870161564269967
2025-05-01,1,0,102.52063,-0.10681459043076622,-1.2557500271959112
2025-06-01,1,0,73.51016,-0.40874885944902534,-1.075833324388053
2025-07-01,1,0,139.9989,0.10804119629714735,-0.5091579682038342
2025-08-01,1,0,185.96655,1.050548074545003,0.5134591491019748
2025-09-01,1,0,124.518524,1.6091553254425937,1.4945788099243722
2025-10-01,1,0,74.45288,1.4473160118364847,1.27645759626838
2025-11-01,1,0,16.165356,0.7690704949504082,1.1312889117583058
